Job ID,Batch,Subject,Color/Shape,Action,Context,Prompt VI,Target File,Status
"combo__sub-con-ca-vang__cs-fish-than-tron__act-fish-nap-da__ctx-fish-binh-thuy-tinh","goldfish_level4","Con cá vàng","Thân tròn mắt lồi","Nấp sau hòn đá","Trong bình thuỷ tinh tròn","Con cá vàng, thân tròn mắt lồi, đang nấp sau hòn đá, trong bình thuỷ tinh tròn","combo__sub-con-ca-vang__cs-fish-than-tron__act-fish-nap-da__ctx-fish-binh-thuy-tinh.webp","pending"
"combo__sub-con-ca-vang__cs-fish-than-tron__act-fish-nap-da__ctx-fish-be-ca-soi","goldfish_level4","Con cá vàng","Thân tròn mắt lồi","Nấp sau hòn đá","Trong bể cá rải sỏi trắng","Con cá vàng, thân tròn mắt lồi, đang nấp sau hòn đá, trong bể cá rải sỏi trắng","combo__sub-con-ca-vang__cs-fish-than-tron__act-fish-nap-da__ctx-fish-be-ca-soi.webp","pending"
"combo__sub-con-ca-vang__cs-fish-than-tron__act-fish-nap-da__ctx-fish-chum-sanh","goldfish_level4","Con cá vàng","Thân tròn mắt lồi","Nấp sau hòn đá","Trong chum sành ngoài sân","Con cá vàng, thân tròn mắt lồi, đang nấp sau hòn đá, trong chum sành ngoài sân","combo__sub-con-ca-vang__cs-fish-than-tron__act-fish-nap-da__ctx-fish-chum-sanh.webp","pending"
"combo__sub-con-ca-vang__cs-fish-than-tron__act-fish-ria-rong__ctx-fish-binh-thuy-tinh","goldfish_level4","Con cá vàng","Thân tròn mắt lồi","Rỉa nhánh rong xanh","Trong bình thuỷ tinh tròn","Con cá vàng, thân tròn mắt lồi, đang rỉa nhánh rong xanh, trong bình thuỷ tinh tròn","combo__sub-con-ca-vang__cs-fish-than-tron__act-fish-ria-rong__ctx-fish-binh-thuy-tinh.webp","pending"
"combo__sub-con-ca-vang__cs-fish-than-tron__act-fish-ria-rong__ctx-fish-be-ca-soi","goldfish_level4","Con cá vàng","Thân tròn mắt lồi","Rỉa nhánh rong xanh","Trong bể cá rải sỏi trắng","Con cá vàng, thân tròn mắt lồi, đang rỉa nhánh rong xanh, trong bể cá rải sỏi trắng","combo__sub-con-ca-vang__cs-fish-than-tron__act-fish-ria-rong__ctx-fish-be-ca-soi.webp","pending"
"combo__sub-con-ca-vang__cs-fish-than-tron__act-fish-ria-rong__ctx-fish-chum-sanh","goldfish_level4","Con cá vàng","Thân tròn mắt lồi","Rỉa nhánh rong xanh","Trong chum sành ngoài sân","Con cá vàng, thân tròn mắt lồi, đang rỉa nhánh rong xanh, trong chum sành ngoài sân","combo__sub-con-ca-vang__cs-fish-than-tron__act-fish-ria-rong__ctx-fish-chum-sanh.webp","pending"
"combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-dop-bot__ctx-fish-binh-thuy-tinh","goldfish_level4","Con cá vàng","Vảy ánh bạc lấp lánh","Ngoi lên đớp bọt","Trong bình thuỷ tinh tròn","Con cá vàng, vảy ánh bạc lấp lánh, đang ngoi lên đớp bọt, trong bình thuỷ tinh tròn","combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-dop-bot__ctx-fish-binh-thuy-tinh.webp","pending"
"combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-dop-bot__ctx-fish-be-ca-soi","goldfish_level4","Con cá vàng","Vảy ánh bạc lấp lánh","Ngoi lên đớp bọt","Trong bể cá rải sỏi trắng","Con cá vàng, vảy ánh bạc lấp lánh, đang ngoi lên đớp bọt, trong bể cá rải sỏi trắng","combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-dop-bot__ctx-fish-be-ca-soi.webp","pending"
"combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-dop-bot__ctx-fish-chum-sanh","goldfish_level4","Con cá vàng","Vảy ánh bạc lấp lánh","Ngoi lên đớp bọt","Trong chum sành ngoài sân","Con cá vàng, vảy ánh bạc lấp lánh, đang ngoi lên đớp bọt, trong chum sành ngoài sân","combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-dop-bot__ctx-fish-chum-sanh.webp","pending"
"combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-nap-da__ctx-fish-binh-thuy-tinh","goldfish_level4","Con cá vàng","Vảy ánh bạc lấp lánh","Nấp sau hòn đá","Trong bình thuỷ tinh tròn","Con cá vàng, vảy ánh bạc lấp lánh, đang nấp sau hòn đá, trong bình thuỷ tinh tròn","combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-nap-da__ctx-fish-binh-thuy-tinh.webp","pending"
"combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-nap-da__ctx-fish-be-ca-soi","goldfish_level4","Con cá vàng","Vảy ánh bạc lấp lánh","Nấp sau hòn đá","Trong bể cá rải sỏi trắng","Con cá vàng, vảy ánh bạc lấp lánh, đang nấp sau hòn đá, trong bể cá rải sỏi trắng","combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-nap-da__ctx-fish-be-ca-soi.webp","pending"
"combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-nap-da__ctx-fish-chum-sanh","goldfish_level4","Con cá vàng","Vảy ánh bạc lấp lánh","Nấp sau hòn đá","Trong chum sành ngoài sân","Con cá vàng, vảy ánh bạc lấp lánh, đang nấp sau hòn đá, trong chum sành ngoài sân","combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-nap-da__ctx-fish-chum-sanh.webp","pending"
"combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-ria-rong__ctx-fish-binh-thuy-tinh","goldfish_level4","Con cá vàng","Vảy ánh bạc lấp lánh","Rỉa nhánh rong xanh","Trong bình thuỷ tinh tròn","Con cá vàng, vảy ánh bạc lấp lánh, đang rỉa nhánh rong xanh, trong bình thuỷ tinh tròn","combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-ria-rong__ctx-fish-binh-thuy-tinh.webp","pending"
"combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-ria-rong__ctx-fish-be-ca-soi","goldfish_level4","Con cá vàng","Vảy ánh bạc lấp lánh","Rỉa nhánh rong xanh","Trong bể cá rải sỏi trắng","Con cá vàng, vảy ánh bạc lấp lánh, đang rỉa nhánh rong xanh, trong bể cá rải sỏi trắng","combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-ria-rong__ctx-fish-be-ca-soi.webp","pending"
"combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-ria-rong__ctx-fish-chum-sanh","goldfish_level4","Con cá vàng","Vảy ánh bạc lấp lánh","Rỉa nhánh rong xanh","Trong chum sành ngoài sân","Con cá vàng, vảy ánh bạc lấp lánh, đang rỉa nhánh rong xanh, trong chum sành ngoài sân","combo__sub-con-ca-vang__cs-fish-vay-anh-bac__act-fish-ria-rong__ctx-fish-chum-sanh.webp","pending"
"combo__sub-con-cun","dog_level1","Con cún","","","","Chú cún con (1 từ thử nghiệm, chưa có chìa khóa)","combo__sub-con-cun.webp","pending"
"combo__sub-con-cun__cs-dog-long-vang","dog_level2","Con cún","Lông vàng hai tai cụp","","","Chú cún con, lông vàng hai tai cụp","combo__sub-con-cun__cs-dog-long-vang.webp","pending"
"combo__sub-con-cun__cs-dog-trang-dom","dog_level2","Con cún","Trắng đốm nâu quanh mắt","","","Chú cún con, trắng đốm nâu quanh mắt","combo__sub-con-cun__cs-dog-trang-dom.webp","pending"
"combo__sub-con-cun__cs-dog-long-xu","dog_level2","Con cún","Lông xù rối bù","","","Chú cún con, lông xù rối bù","combo__sub-con-cun__cs-dog-long-xu.webp","pending"
"combo__sub-con-cun__cs-dog-long-vang__act-dog-duoi-bong","dog_level3","Con cún","Lông vàng hai tai cụp","Chạy đuổi quả bóng","","Chú cún con, lông vàng hai tai cụp, đang chạy đuổi quả bóng","combo__sub-con-cun__cs-dog-long-vang__act-dog-duoi-bong.webp","pending"
"combo__sub-con-cun__cs-dog-long-vang__act-dog-ngoi-cho","dog_level3","Con cún","Lông vàng hai tai cụp","Ngồi vẫy đuôi chờ","","Chú cún con, lông vàng hai tai cụp, đang ngồi vẫy đuôi chờ","combo__sub-con-cun__cs-dog-long-vang__act-dog-ngoi-cho.webp","pending"
"combo__sub-con-cun__cs-dog-long-vang__act-dog-tha-dep","dog_level3","Con cún","Lông vàng hai tai cụp","Tha một chiếc dép","","Chú cún con, lông vàng hai tai cụp, đang tha một chiếc dép","combo__sub-con-cun__cs-dog-long-vang__act-dog-tha-dep.webp","pending"
"combo__sub-con-cun__cs-dog-trang-dom__act-dog-duoi-bong","dog_level3","Con cún","Trắng đốm nâu quanh mắt","Chạy đuổi quả bóng","","Chú cún con, trắng đốm nâu quanh mắt, đang chạy đuổi quả bóng","combo__sub-con-cun__cs-dog-trang-dom__act-dog-duoi-bong.webp","pending"
"combo__sub-con-cun__cs-dog-trang-dom__act-dog-ngoi-cho","dog_level3","Con cún","Trắng đốm nâu quanh mắt","Ngồi vẫy đuôi chờ","","Chú cún con, trắng đốm nâu quanh mắt, đang ngồi vẫy đuôi chờ","combo__sub-con-cun__cs-dog-trang-dom__act-dog-ngoi-cho.webp","pending"
"combo__sub-con-cun__cs-dog-trang-dom__act-dog-tha-dep","dog_level3","Con cún","Trắng đốm nâu quanh mắt","Tha một chiếc dép","","Chú cún con, trắng đốm nâu quanh mắt, đang tha một chiếc dép","combo__sub-con-cun__cs-dog-trang-dom__act-dog-tha-dep.webp","pending"
"combo__sub-con-cun__cs-dog-long-xu__act-dog-duoi-bong","dog_level3","Con cún","Lông xù rối bù","Chạy đuổi quả bóng","","Chú cún con, lông xù rối bù, đang chạy đuổi quả bóng","combo__sub-con-cun__cs-dog-long-xu__act-dog-duoi-bong.webp","pending"
"combo__sub-con-cun__cs-dog-long-xu__act-dog-ngoi-cho","dog_level3","Con cún","Lông xù rối bù","Ngồi vẫy đuôi chờ","","Chú cún con, lông xù rối bù, đang ngồi vẫy đuôi chờ","combo__sub-con-cun__cs-dog-long-xu__act-dog-ngoi-cho.webp","pending"
"combo__sub-con-cun__cs-dog-long-xu__act-dog-tha-dep","dog_level3","Con cún","Lông xù rối bù","Tha một chiếc dép","","Chú cún con, lông xù rối bù, đang tha một chiếc dép","combo__sub-con-cun__cs-dog-long-xu__act-dog-tha-dep.webp","pending"
"combo__sub-con-cun__cs-dog-long-vang__act-dog-duoi-bong__ctx-dog-san-gach","dog_level4","Con cún","Lông vàng hai tai cụp","Chạy đuổi quả bóng","Ở góc sân gạch đỏ","Chú cún con, lông vàng hai tai cụp, đang chạy đuổi quả bóng, ở góc sân gạch đỏ","combo__sub-con-cun__cs-dog-long-vang__act-dog-duoi-bong__ctx-dog-san-gach.webp","pending"
"combo__sub-con-cun__cs-dog-long-vang__act-dog-duoi-bong__ctx-dog-cay-bang","dog_level4","Con cún","Lông vàng hai tai cụp","Chạy đuổi quả bóng","Dưới gốc cây bàng","Chú cún con, lông vàng hai tai cụp, đang chạy đuổi quả bóng, dưới gốc cây bàng","combo__sub-con-cun__cs-dog-long-vang__act-dog-duoi-bong__ctx-dog-cay-bang.webp","pending"
"combo__sub-con-cun__cs-dog-long-vang__act-dog-duoi-bong__ctx-dog-tham-phong","dog_level4","Con cún","Lông vàng hai tai cụp","Chạy đuổi quả bóng","Trên thảm phòng khách","Chú cún con, lông vàng hai tai cụp, đang chạy đuổi quả bóng, trên thảm phòng khách","combo__sub-con-cun__cs-dog-long-vang__act-dog-duoi-bong__ctx-dog-tham-phong.webp","pending"
"combo__sub-con-cun__cs-dog-long-vang__act-dog-ngoi-cho__ctx-dog-san-gach","dog_level4","Con cún","Lông vàng hai tai cụp","Ngồi vẫy đuôi chờ","Ở góc sân gạch đỏ","Chú cún con, lông vàng hai tai cụp, đang ngồi vẫy đuôi chờ, ở góc sân gạch đỏ","combo__sub-con-cun__cs-dog-long-vang__act-dog-ngoi-cho__ctx-dog-san-gach.webp","pending"
"combo__sub-con-cun__cs-dog-long-vang__act-dog-ngoi-cho__ctx-dog-cay-bang","dog_level4","Con cún","Lông vàng hai tai cụp","Ngồi vẫy đuôi chờ","Dưới gốc cây bàng","Chú cún con, lông vàng hai tai cụp, đang ngồi vẫy đuôi chờ, dưới gốc cây bàng","combo__sub-con-cun__cs-dog-long-vang__act-dog-ngoi-cho__ctx-dog-cay-bang.webp","pending"
"combo__sub-con-cun__cs-dog-long-vang__act-dog-ngoi-cho__ctx-dog-tham-phong","dog_level4","Con cún","Lông vàng hai tai cụp","Ngồi vẫy đuôi chờ","Trên thảm phòng khách","Chú cún con, lông vàng hai tai cụp, đang ngồi vẫy đuôi chờ, trên thảm phòng khách","combo__sub-con-cun__cs-dog-long-vang__act-dog-ngoi-cho__ctx-dog-tham-phong.webp","pending"
"combo__sub-con-cun__cs-dog-long-vang__act-dog-tha-dep__ctx-dog-san-gach","dog_level4","Con cún","Lông vàng hai tai cụp","Tha một chiếc dép","Ở góc sân gạch đỏ","Chú cún con, lông vàng hai tai cụp, đang tha một chiếc dép, ở góc sân gạch đỏ","combo__sub-con-cun__cs-dog-long-vang__act-dog-tha-dep__ctx-dog-san-gach.webp","pending"
"combo__sub-con-cun__cs-dog-long-vang__act-dog-tha-dep__ctx-dog-cay-bang","dog_level4","Con cún","Lông vàng hai tai cụp","Tha một chiếc dép","Dưới gốc cây bàng","Chú cún con, lông vàng hai tai cụp, đang tha một chiếc dép, dưới gốc cây bàng","combo__sub-con-cun__cs-dog-long-vang__act-dog-tha-dep__ctx-dog-cay-bang.webp","pending"
"combo__sub-con-cun__cs-dog-long-vang__act-dog-tha-dep__ctx-dog-tham-phong","dog_level4","Con cún","Lông vàng hai tai cụp","Tha một chiếc dép","Trên thảm phòng khách","Chú cún con, lông vàng hai tai cụp, đang tha một chiếc dép, trên thảm phòng khách","combo__sub-con-cun__cs-dog-long-vang__act-dog-tha-dep__ctx-dog-tham-phong.webp","pending"
"combo__sub-con-cun__cs-dog-trang-dom__act-dog-duoi-bong__ctx-dog-san-gach","dog_level4","Con cún","Trắng đốm nâu quanh mắt","Chạy đuổi quả bóng","Ở góc sân gạch đỏ","Chú cún con, trắng đốm nâu quanh mắt, đang chạy đuổi quả bóng, ở góc sân gạch đỏ","combo__sub-con-cun__cs-dog-trang-dom__act-dog-duoi-bong__ctx-dog-san-gach.webp","pending"
"combo__sub-con-cun__cs-dog-trang-dom__act-dog-duoi-bong__ctx-dog-cay-bang","dog_level4","Con cún","Trắng đốm nâu quanh mắt","Chạy đuổi quả bóng","Dưới gốc cây bàng","Chú cún con, trắng đốm nâu quanh mắt, đang chạy đuổi quả bóng, dưới gốc cây bàng","combo__sub-con-cun__cs-dog-trang-dom__act-dog-duoi-bong__ctx-dog-cay-bang.webp","pending"
"combo__sub-con-cun__cs-dog-trang-dom__act-dog-duoi-bong__ctx-dog-tham-phong","dog_level4","Con cún","Trắng đốm nâu quanh mắt","Chạy đuổi quả bóng","Trên thảm phòng khách","Chú cún con, trắng đốm nâu quanh mắt, đang chạy đuổi quả bóng, trên thảm phòng khách","combo__sub-con-cun__cs-dog-trang-dom__act-dog-duoi-bong__ctx-dog-tham-phong.webp","pending"
"combo__sub-con-cun__cs-dog-trang-dom__act-dog-ngoi-cho__ctx-dog-san-gach","dog_level4","Con cún","Trắng đốm nâu quanh mắt","Ngồi vẫy đuôi chờ","Ở góc sân gạch đỏ","Chú cún con, trắng đốm nâu quanh mắt, đang ngồi vẫy đuôi chờ, ở góc sân gạch đỏ","combo__sub-con-cun__cs-dog-trang-dom__act-dog-ngoi-cho__ctx-dog-san-gach.webp","pending"
"combo__sub-con-cun__cs-dog-trang-dom__act-dog-ngoi-cho__ctx-dog-cay-bang","dog_level4","Con cún","Trắng đốm nâu quanh mắt","Ngồi vẫy đuôi chờ","Dưới gốc cây bàng","Chú cún con, trắng đốm nâu quanh mắt, đang ngồi vẫy đuôi chờ, dưới gốc cây bàng","combo__sub-con-cun__cs-dog-trang-dom__act-dog-ngoi-cho__ctx-dog-cay-bang.webp","pending"
"combo__sub-con-cun__cs-dog-trang-dom__act-dog-ngoi-cho__ctx-dog-tham-phong","dog_level4","Con cún","Trắng đốm nâu quanh mắt","Ngồi vẫy đuôi chờ","Trên thảm phòng khách","Chú cún con, trắng đốm nâu quanh mắt, đang ngồi vẫy đuôi chờ, trên thảm phòng khách","combo__sub-con-cun__cs-dog-trang-dom__act-dog-ngoi-cho__ctx-dog-tham-phong.webp","pending"
"combo__sub-con-cun__cs-dog-trang-dom__act-dog-tha-dep__ctx-dog-san-gach","dog_level4","Con cún","Trắng đốm nâu quanh mắt","Tha một chiếc dép","Ở góc sân gạch đỏ","Chú cún con, trắng đốm nâu quanh mắt, đang tha một chiếc dép, ở góc sân gạch đỏ","combo__sub-con-cun__cs-dog-trang-dom__act-dog-tha-dep__ctx-dog-san-gach.webp","pending"
"combo__sub-con-cun__cs-dog-trang-dom__act-dog-tha-dep__ctx-dog-cay-bang","dog_level4","Con cún","Trắng đốm nâu quanh mắt","Tha một chiếc dép","Dưới gốc cây bàng","Chú cún con, trắng đốm nâu quanh mắt, đang tha một chiếc dép, dưới gốc cây bàng","combo__sub-con-cun__cs-dog-trang-dom__act-dog-tha-dep__ctx-dog-cay-bang.webp","pending"
"combo__sub-con-cun__cs-dog-trang-dom__act-dog-tha-dep__ctx-dog-tham-phong","dog_level4","Con cún","Trắng đốm nâu quanh mắt","Tha một chiếc dép","Trên thảm phòng khách","Chú cún con, trắng đốm nâu quanh mắt, đang tha một chiếc dép, trên thảm phòng khách","combo__sub-con-cun__cs-dog-trang-dom__act-dog-tha-dep__ctx-dog-tham-phong.webp","pending"
"combo__sub-con-cun__cs-dog-long-xu__act-dog-duoi-bong__ctx-dog-san-gach","dog_level4","Con cún","Lông xù rối bù","Chạy đuổi quả bóng","Ở góc sân gạch đỏ","Chú cún con, lông xù rối bù, đang chạy đuổi quả bóng, ở góc sân gạch đỏ","combo__sub-con-cun__cs-dog-long-xu__act-dog-duoi-bong__ctx-dog-san-gach.webp","pending"
"combo__sub-con-cun__cs-dog-long-xu__act-dog-duoi-bong__ctx-dog-cay-bang","dog_level4","Con cún","Lông xù rối bù","Chạy đuổi quả bóng","Dưới gốc cây bàng","Chú cún con, lông xù rối bù, đang chạy đuổi quả bóng, dưới gốc cây bàng","combo__sub-con-cun__cs-dog-long-xu__act-dog-duoi-bong__ctx-dog-cay-bang.webp","pending"
"combo__sub-con-cun__cs-dog-long-xu__act-dog-duoi-bong__ctx-dog-tham-phong","dog_level4","Con cún","Lông xù rối bù","Chạy đuổi quả bóng","Trên thảm phòng khách","Chú cún con, lông xù rối bù, đang chạy đuổi quả bóng, trên thảm phòng khách","combo__sub-con-cun__cs-dog-long-xu__act-dog-duoi-bong__ctx-dog-tham-phong.webp","pending"
"combo__sub-con-cun__cs-dog-long-xu__act-dog-ngoi-cho__ctx-dog-san-gach","dog_level4","Con cún","Lông xù rối bù","Ngồi vẫy đuôi chờ","Ở góc sân gạch đỏ","Chú cún con, lông xù rối bù, đang ngồi vẫy đuôi chờ, ở góc sân gạch đỏ","combo__sub-con-cun__cs-dog-long-xu__act-dog-ngoi-cho__ctx-dog-san-gach.webp","pending"
"combo__sub-con-cun__cs-dog-long-xu__act-dog-ngoi-cho__ctx-dog-cay-bang","dog_level4","Con cún","Lông xù rối bù","Ngồi vẫy đuôi chờ","Dưới gốc cây bàng","Chú cún con, lông xù rối bù, đang ngồi vẫy đuôi chờ, dưới gốc cây bàng","combo__sub-con-cun__cs-dog-long-xu__act-dog-ngoi-cho__ctx-dog-cay-bang.webp","pending"
"combo__sub-con-cun__cs-dog-long-xu__act-dog-ngoi-cho__ctx-dog-tham-phong","dog_level4","Con cún","Lông xù rối bù","Ngồi vẫy đuôi chờ","Trên thảm phòng khách","Chú cún con, lông xù rối bù, đang ngồi vẫy đuôi chờ, trên thảm phòng khách","combo__sub-con-cun__cs-dog-long-xu__act-dog-ngoi-cho__ctx-dog-tham-phong.webp","pending"
"combo__sub-con-cun__cs-dog-long-xu__act-dog-tha-dep__ctx-dog-san-gach","dog_level4","Con cún","Lông xù rối bù","Tha một chiếc dép","Ở góc sân gạch đỏ","Chú cún con, lông xù rối bù, đang tha một chiếc dép, ở góc sân gạch đỏ","combo__sub-con-cun__cs-dog-long-xu__act-dog-tha-dep__ctx-dog-san-gach.webp","pending"
"combo__sub-con-cun__cs-dog-long-xu__act-dog-tha-dep__ctx-dog-cay-bang","dog_level4","Con cún","Lông xù rối bù","Tha một chiếc dép","Dưới gốc cây bàng","Chú cún con, lông xù rối bù, đang tha một chiếc dép, dưới gốc cây bàng","combo__sub-con-cun__cs-dog-long-xu__act-dog-tha-dep__ctx-dog-cay-bang.webp","pending"
"combo__sub-con-cun__cs-dog-long-xu__act-dog-tha-dep__ctx-dog-tham-phong","dog_level4","Con cún","Lông xù rối bù","Tha một chiếc dép","Trên thảm phòng khách","Chú cún con, lông xù rối bù, đang tha một chiếc dép, trên thảm phòng khách","combo__sub-con-cun__cs-dog-long-xu__act-dog-tha-dep__ctx-dog-tham-phong.webp","pending"
"combo__sub-meo-muop","cat_level1","Mèo Mướp","","","","Chú mèo mướp béo tròn (1 từ thử nghiệm, chưa có chìa khóa)","combo__sub-meo-muop.webp","pending"
"combo__sub-meo-muop__cs-cat-long-van-vang","cat_level2","Mèo Mướp","Lông vằn vàng cam","","","Chú mèo mướp béo tròn, bộ lông vằn màu cam vàng óng ả mịn màng","combo__sub-meo-muop__cs-cat-long-van-vang.webp","pending"
"combo__sub-meo-muop__cs-cat-beo-tron","cat_level2","Mèo Mướp","Béo tròn bụ bẫm","","","Chú mèo mướp béo tròn, thân hình béo tròn ú nu núng nính đáng yêu","combo__sub-meo-muop__cs-cat-beo-tron.webp","pending"
"combo__sub-meo-muop__cs-cat-chuong-vang","cat_level2","Mèo Mướp","Đeo chuông vàng","","","Chú mèo mướp béo tròn, cổ đeo chiếc lục lạc tròn màu vàng lấp lánh leng keng","combo__sub-meo-muop__cs-cat-chuong-vang.webp","pending"
"combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-liem-chan","cat_level3","Mèo Mướp","Lông vằn vàng cam","Ngồi liếm láp bàn chân","","Chú mèo mướp béo tròn, bộ lông vằn màu cam vàng óng ả mịn màng, đang ngồi thong thả liếm láp bàn chân sạch sẽ","combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-liem-chan.webp","pending"
"combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-vuon-vai","cat_level3","Mèo Mướp","Lông vằn vàng cam","Vươn vai ngáp dài","","Chú mèo mướp béo tròn, bộ lông vằn màu cam vàng óng ả mịn màng, đang vươn vai duỗi dài hai chân trước ngáp ngủ","combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-vuon-vai.webp","pending"
"combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-dao-buoc","cat_level3","Mèo Mướp","Lông vằn vàng cam","Thong dong dạo bước","","Chú mèo mướp béo tròn, bộ lông vằn màu cam vàng óng ả mịn màng, đang thong thả bước đi từng bước nhẹ tênh","combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-dao-buoc.webp","pending"
"combo__sub-meo-muop__cs-cat-beo-tron__act-cat-liem-chan","cat_level3","Mèo Mướp","Béo tròn bụ bẫm","Ngồi liếm láp bàn chân","","Chú mèo mướp béo tròn, thân hình béo tròn ú nu núng nính đáng yêu, đang ngồi thong thả liếm láp bàn chân sạch sẽ","combo__sub-meo-muop__cs-cat-beo-tron__act-cat-liem-chan.webp","pending"
"combo__sub-meo-muop__cs-cat-beo-tron__act-cat-vuon-vai","cat_level3","Mèo Mướp","Béo tròn bụ bẫm","Vươn vai ngáp dài","","Chú mèo mướp béo tròn, thân hình béo tròn ú nu núng nính đáng yêu, đang vươn vai duỗi dài hai chân trước ngáp ngủ","combo__sub-meo-muop__cs-cat-beo-tron__act-cat-vuon-vai.webp","pending"
"combo__sub-meo-muop__cs-cat-beo-tron__act-cat-dao-buoc","cat_level3","Mèo Mướp","Béo tròn bụ bẫm","Thong dong dạo bước","","Chú mèo mướp béo tròn, thân hình béo tròn ú nu núng nính đáng yêu, đang thong thả bước đi từng bước nhẹ tênh","combo__sub-meo-muop__cs-cat-beo-tron__act-cat-dao-buoc.webp","pending"
"combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-liem-chan","cat_level3","Mèo Mướp","Đeo chuông vàng","Ngồi liếm láp bàn chân","","Chú mèo mướp béo tròn, cổ đeo chiếc lục lạc tròn màu vàng lấp lánh leng keng, đang ngồi thong thả liếm láp bàn chân sạch sẽ","combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-liem-chan.webp","pending"
"combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-vuon-vai","cat_level3","Mèo Mướp","Đeo chuông vàng","Vươn vai ngáp dài","","Chú mèo mướp béo tròn, cổ đeo chiếc lục lạc tròn màu vàng lấp lánh leng keng, đang vươn vai duỗi dài hai chân trước ngáp ngủ","combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-vuon-vai.webp","pending"
"combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-dao-buoc","cat_level3","Mèo Mướp","Đeo chuông vàng","Thong dong dạo bước","","Chú mèo mướp béo tròn, cổ đeo chiếc lục lạc tròn màu vàng lấp lánh leng keng, đang thong thả bước đi từng bước nhẹ tênh","combo__sub-meo-muop__cs-cat-chuong-vang__act-cat-dao-buoc.webp","pending"
"combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-liem-chan__ctx-cat-them-nha","cat_level4","Mèo Mướp","Lông vằn vàng cam","Ngồi liếm láp bàn chân","Bên thềm nhà đón nắng","Chú mèo mướp béo tròn, bộ lông vằn màu cam vàng óng ả mịn màng, đang ngồi thong thả liếm láp bàn chân sạch sẽ, bên bậc thềm đá đón ánh nắng ban mai ấm áp","combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-liem-chan__ctx-cat-them-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-liem-chan__ctx-cat-tham-co","cat_level4","Mèo Mướp","Lông vằn vàng cam","Ngồi liếm láp bàn chân","Trên thảm cỏ xanh mướt","Chú mèo mướp béo tròn, bộ lông vằn màu cam vàng óng ả mịn màng, đang ngồi thong thả liếm láp bàn chân sạch sẽ, giữa bãi cỏ xanh non lấm tấm hoa cúc dại","combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-liem-chan__ctx-cat-tham-co.webp","pending"
"combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-liem-chan__ctx-cat-hien-nha","cat_level4","Mèo Mướp","Lông vằn vàng cam","Ngồi liếm láp bàn chân","Dưới bóng râm hiên nhà","Chú mèo mướp béo tròn, bộ lông vằn màu cam vàng óng ả mịn màng, đang ngồi thong thả liếm láp bàn chân sạch sẽ, dưới mái hiên gỗ mộc mạc thoáng mát","combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-liem-chan__ctx-cat-hien-nha.webp","pending"
"combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-vuon-vai__ctx-cat-them-nha","cat_level4","Mèo Mướp","Lông vằn vàng cam","Vươn vai ngáp dài","Bên thềm nhà đón nắng","Chú mèo mướp béo tròn, bộ lông vằn màu cam vàng óng ả mịn màng, đang vươn vai duỗi dài hai chân trước ngáp ngủ, bên bậc thềm đá đón ánh nắng ban mai ấm áp","combo__sub-meo-muop__cs-cat-long-van-vang__act-cat-vuon-vai__ctx-cat-them-nha.webp","pending"
